sensor_id,area,timestamp,pressure_psi,flow_rate_lpm,turbidity_ntu,chlorine_mgl,pH,is_leak_simulated
W_SENS_020,Koregaon Park,2026-01-30 07:19:39,57.32824384460777,110.26157486402111,1.465875859340326,0.9060098026729868,7.248062033230927,0
W_SENS_021,Hingne Khurd,2026-01-30 08:19:39,48.87111849756732,102.0187492721837,4.164552768904125,1.258979906719803,6.905244281321198,0
W_SENS_022,Baner,2026-01-30 09:19:39,50.337641023439616,119.67221228440442,3.6598651023381867,1.0053116187105413,7.599110891082049,0
W_SENS_023,Shivajinagar,2026-01-30 10:19:39,42.87625906893272,82.87876311659171,3.974929032612035,1.151740749738595,7.096917539665484,0
W_SENS_024,Shivajinagar,2026-01-30 11:19:39,47.27808637737409,107.5035752604736,1.0548041528976264,1.6886491384910711,7.306694464010288,0
W_SENS_025,Viman Nagar,2026-01-30 12:19:39,50.554612948549334,81.27545797196024,1.5081783949715795,0.9447194384168582,6.515611744343696,0
W_SENS_026,Wakad,2026-01-30 13:19:39,44.24503211288849,101.41264703760463,3.089891822916379,0.6141400508353851,7.119861104771004,0
W_SENS_027,Baner,2026-01-30 14:19:39,51.87849009172836,111.10500133834718,4.357406060928087,1.2265767658064042,7.088501585668304,0
W_SENS_028,Viman Nagar,2026-01-30 15:19:39,46.99680655040598,96.78246149763672,4.514515894258116,1.887515873374935,7.476277020398082,0
W_SENS_029,Shivajinagar,2026-01-30 16:19:39,48.54153125103362,108.26689906130434,4.243594830147173,1.4477816374922325,7.356746655981842,0
W_SENS_030,Viman Nagar,2026-01-30 17:19:39,46.991466938853016,85.60401497750598,0.6952907573799232,0.7550538389902008,7.505492337597544,0
W_SENS_031,Kothrud,2026-01-30 18:19:39,59.26139092254469,75.04465032705426,4.193956330950768,1.9333888972880535,7.332794656967176,0
W_SENS_032,Kalyani Nagar,2026-01-30 19:19:39,49.93251387631033,108.35544433731704,4.545910298844868,0.8168904220995472,7.569166909460353,0
W_SENS_033,Baner,2026-01-30 20:19:39,44.7114453552205,126.16015351113599,0.7553709056869342,1.9698572428741046,7.325738905337068,0
W_SENS_034,Kothrud,2026-01-30 21:19:39,54.11272456051594,85.05932589745161,2.3732640219964463,0.5455815115816343,6.787131154753768,0
W_SENS_035,Kothrud,2026-01-30 22:19:39,43.89578175014489,118.33291270160193,2.9147464548351576,1.9993691618129588,7.172906046400576,0
W_SENS_036,Baner,2026-01-30 23:19:39,51.04431797502378,100.65135113224616,1.5473766779757483,0.3366301698354801,7.188358069589971,0
W_SENS_037,Shivajinagar,2026-01-31 00:19:39,40.201649380601125,79.96462717460386,2.8250854521669977,1.4838317871061735,6.220443396405065,0
W_SENS_038,Baner,2026-01-31 01:19:39,43.359069755507846,83.02742047971756,4.486801045824791,1.5327948548824617,6.895038925080098,0
W_SENS_039,Koregaon Park,2026-01-31 02:19:39,50.984306179345616,100.23677160040975,4.40124127855594,1.423234436536628,7.812520764954147,0
W_SENS_040,Shivajinagar,2026-01-31 03:19:39,53.69233289997705,93.93306568113844,4.729267765658664,1.5996921817632868,7.11763503294658,0
W_SENS_041,Kalyani Nagar,2026-01-31 04:19:39,50.85684140594985,80.30630534862641,2.678494092775439,1.049299294965636,7.168396337279955,0
W_SENS_042,Hingne Khurd,2026-01-31 05:19:39,49.4217585880588,74.58941078161892,2.3475512538226404,0.29740510383663354,6.5464964054173835,0
W_SENS_043,Kothrud,2026-01-31 06:19:39,48.494481522053555,87.29921008110242,3.49604518564559,0.8439559269220787,6.795829745479983,0
W_SENS_044,Wakad,2026-01-31 07:19:39,24.934815163713747,140.9240237374891,12.813113368120664,1.3561660949602674,7.345300319363786,1
W_SENS_045,Viman Nagar,2026-01-31 08:19:39,46.40077895802646,99.90398871095293,0.6887506820038599,1.3632446851415894,7.0605754693463485,0
W_SENS_046,Baner,2026-01-31 09:19:39,19.33285644978134,141.3557148876633,10.265108711452315,0.5513488981639763,6.867331144906645,1
W_SENS_047,Wakad,2026-01-31 10:19:39,55.285611131094576,103.02830791437225,1.764427735772707,0.655409371357784,7.589214585221461,0
W_SENS_048,Hingne Khurd,2026-01-31 11:19:39,51.718091447842305,115.60040079794031,0.7208839052023572,1.076056648188406,6.989657342333819,0
W_SENS_049,Hingne Khurd,2026-01-31 12:19:39,41.18479922318633,105.91189765651222,0.5927948443710687,1.511498940881995,6.809719689799468,0
W_SENS_050,Kalyani Nagar,2026-01-31 13:19:39,51.620419846973974,98.18036992915629,4.691125708597932,1.735036585404421,7.212137974513007,0
W_SENS_051,Kothrud,2026-01-31 14:19:39,48.07458859791842,113.92108009991033,1.63434203889876,0.3556727264736609,6.955512126187754,0
W_SENS_052,Wakad,2026-01-31 15:19:39,46.61538999847021,85.60224546675558,2.515546366353786,1.8661158482099822,6.9551299449515565,0
W_SENS_053,Hingne Khurd,2026-01-31 16:19:39,53.058381444204336,96.62620690666972,4.77759403804485,1.8699169925827548,7.181668102817753,0
W_SENS_054,Koregaon Park,2026-01-31 17:19:39,55.154997612479754,96.98368096599448,2.6038264045132635,0.21428073577635068,7.006929628517194,0
W_SENS_055,Kothrud,2026-01-31 18:19:39,54.65640059558099,81.44570112335732,0.853741955868401,1.1115372362155438,6.699924075904443,0
W_SENS_056,Baner,2026-01-31 19:19:39,45.80391238388681,93.70188756573464,2.9837122126099667,1.2568596752743917,7.3675699027991115,0
W_SENS_057,Viman Nagar,2026-01-31 20:19:39,48.45393812074393,68.87560478657045,0.8968939405432934,1.1966841724221935,7.4597768639897755,0
W_SENS_058,Kalyani Nagar,2026-01-31 21:19:39,51.65631715701782,128.6826707149443,0.9278954526809138,1.3083889835507485,7.124821983735425,0
W_SENS_059,Baner,2026-01-31 22:19:39,54.877725635611796,85.93879317345531,4.331646832111069,1.1060323073532914,7.3860494247232955,0
W_SENS_060,Koregaon Park,2026-01-31 23:19:39,47.60412881077355,123.79171197131967,1.8023969451406527,0.7288524447800167,7.089328467291953,0
W_SENS_061,Wakad,2026-02-01 00:19:39,49.07170511668092,100.57126758579238,3.5540159005059633,0.3722678950892869,6.627013669975076,0
W_SENS_062,Kothrud,2026-02-01 01:19:39,44.468325129969855,108.47296198233938,2.790159508978978,0.5750829390595767,7.468927068343243,0
W_SENS_063,Kalyani Nagar,2026-02-01 02:19:39,44.01896687959665,92.66800302473602,1.500470110419864,1.5324592048183594,7.170244214928659,0
W_SENS_064,Kothrud,2026-02-01 03:19:39,54.06262911197099,103.11894537942511,2.8301913439394344,0.6339143335375568,7.245299251213202,0
W_SENS_065,Kothrud,2026-02-01 04:19:39,56.78120014285412,109.75734459982654,0.8104709115488875,1.6934786041299137,7.168101864372119,0
W_SENS_066,Shivajinagar,2026-02-01 05:19:39,22.919605032845666,143.6366750576869,15.099096391149168,0.9262790606081457,7.145527313592993,1
W_SENS_067,Hingne Khurd,2026-02-01 06:19:39,55.01766448946012,111.62160085111536,2.8527630125922125,0.9460565388166247,7.24261474983347,0
W_SENS_068,Koregaon Park,2026-02-01 07:19:39,51.808180125238174,94.47500934941236,1.5277745213854341,1.7632977341274767,7.24836619973466,0
W_SENS_069,Kothrud,2026-02-01 08:19:39,46.774401226974376,92.79460491262968,3.470846585816122,0.5857198908975108,7.579059387419857,0
W_SENS_070,Shivajinagar,2026-02-01 09:19:39,51.80697802754207,76.08735512098595,0.7331536476333804,0.5413146260596969,7.331444803542692,0
W_SENS_071,Kalyani Nagar,2026-02-01 10:19:39,57.690182832329846,107.84828516765405,2.681644540417821,1.973731529950097,7.552962131528959,0
W_SENS_072,Shivajinagar,2026-02-01 11:19:39,49.82086980445024,116.23568066985163,3.717481015802225,1.173087992464524,7.652112592497955,0
W_SENS_073,Viman Nagar,2026-02-01 12:19:39,57.82321827907003,124.23972519876895,2.434757265305478,0.542937267303781,6.7165851168980035,0
W_SENS_074,Koregaon Park,2026-02-01 13:19:39,36.901274479551276,104.57758951870761,4.4356388689352215,0.49844869408070747,7.583002610661825,0
W_SENS_075,Baner,2026-02-01 14:19:39,54.10951252187612,88.50280340637146,3.344867515582995,1.7509969447868106,7.395929281381344,0
W_SENS_076,Viman Nagar,2026-02-01 15:19:39,50.435235341190854,74.54355785065817,4.8132181222643196,1.2797227408474485,7.346522670028335,0
W_SENS_077,Koregaon Park,2026-02-01 16:19:39,48.50496324767066,115.62500099625026,1.7785481574874042,0.4070688577071787,7.496870140436848,0
W_SENS_078,Kalyani Nagar,2026-02-01 17:19:39,50.458803882677515,73.05585149833696,4.724551988846362,1.7964345594012683,7.1205603172960865,0
W_SENS_079,Hingne Khurd,2026-02-01 18:19:39,40.06215542699554,94.8909388338435,3.2307016544856353,0.9990290102251176,7.380775716252409,0
W_SENS_080,Kalyani Nagar,2026-02-01 19:19:39,48.90164056081244,96.63539758084531,3.853305046460294,1.9808430898347047,6.882667396392766,0
W_SENS_081,Kalyani Nagar,2026-02-01 20:19:39,51.78556285755873,98.9581729322347,4.559725026695511,0.7071685898345978,6.7763842681454864,0
W_SENS_082,Koregaon Park,2026-02-01 21:19:39,57.38947022370758,100.5370390005376,2.9803873459631944,1.151871016606771,7.359506204370039,0
W_SENS_083,Kalyani Nagar,2026-02-01 22:19:39,32.98453940771661,129.86700383811166,19.064292000259144,0.5115805053187353,7.179159898008701,1
W_SENS_084,Baner,2026-02-01 23:19:39,45.95753198553406,63.769551068822054,2.937636228146249,0.9914707616419798,7.199126683642137,0
W_SENS_085,Hingne Khurd,2026-02-02 00:19:39,17.581939712510344,124.47929512459073,15.607591922454505,0.5177675882168039,6.960705921956023,1
W_SENS_086,Baner,2026-02-02 01:19:39,54.57701058851037,66.55636638832183,2.5029435780382348,0.753015955734077,7.317353104834498,0
W_SENS_087,Kalyani Nagar,2026-02-02 02:19:39,51.64375554829842,110.98327109636492,1.155373483280463,0.6857583280759436,7.0720980591722284,0
W_SENS_088,Shivajinagar,2026-02-02 03:19:39,47.351198981164806,91.67312266294581,2.9907645500699,0.7095690780629458,7.186031579348764,0
W_SENS_089,Kothrud,2026-02-02 04:19:39,52.56633716556678,67.64444912164974,4.8985170361978145,1.9456873605043963,7.053994746818983,0
W_SENS_090,Kothrud,2026-02-02 05:19:39,50.4853877467402,87.78692983921937,4.042336980795279,0.2692036744187296,6.959381952286114,0
W_SENS_091,Hingne Khurd,2026-02-02 06:19:39,54.84322495266444,91.4488699122302,3.863743181390464,1.0943507456721375,7.137895956424652,0
W_SENS_092,Kothrud,2026-02-02 07:19:39,46.48973453061324,117.86049426332507,3.394889612283333,1.3326424476757908,7.555675803570928,0
W_SENS_093,Kalyani Nagar,2026-02-02 08:19:39,48.36168926701116,102.94956612625367,2.0655890306926006,1.3893704739992092,7.058110812004342,0
W_SENS_094,Baner,2026-02-02 09:19:39,21.049977535899874,131.2459632441901,10.934723791181757,1.558182238639373,7.162012983011899,1
W_SENS_095,Viman Nagar,2026-02-02 10:19:39,42.68242525933941,117.71832451330901,1.5104822073921043,1.5697377348074828,7.120468360140771,0
W_SENS_096,Koregaon Park,2026-02-02 11:19:39,51.48060138532288,98.55783568113266,0.5284494029419256,1.9199053683847285,7.008867296259594,0
W_SENS_097,Baner,2026-02-02 12:19:39,51.30527636089945,111.31281941548605,3.5306618940425962,1.5602023182866773,7.568772347206831,0
W_SENS_098,Wakad,2026-02-02 13:19:39,50.025567283212304,110.25791670897988,4.153449013503952,1.6826406485116907,6.791501589169654,0
W_SENS_099,Viman Nagar,2026-02-02 14:19:39,22.204711672451385,126.78182710857516,14.776130277106073,1.158167747454717,7.17438715060294,1
W_SENS_000,Viman Nagar,2026-02-02 15:19:39,22.46958532282156,145.97413382421854,11.655616387933206,1.383812018881983,6.946946890255034,1
W_SENS_001,Wakad,2026-02-02 16:19:39,47.89677338617321,78.69547329893959,2.0107718051986305,1.0606237702889496,7.370168437818567,0
W_SENS_002,Kalyani Nagar,2026-02-02 17:19:39,48.286427417366156,113.76049974216772,1.8142305323764005,0.6975506842479804,7.240174006459206,0
W_SENS_003,Kothrud,2026-02-02 18:19:39,45.9886136538919,77.24390444641551,2.5289436234997935,0.7640895445329201,7.554685737311606,0
W_SENS_004,Hingne Khurd,2026-02-02 19:19:39,49.19357144166995,109.0185518222751,1.6884592444445494,0.8489589380213367,7.420366496918308,0
W_SENS_005,Shivajinagar,2026-02-02 20:19:39,52.02025428407269,127.92872317225259,2.028797174052631,0.8131580261939779,7.224479510799619,0
W_SENS_006,Baner,2026-02-02 21:19:39,59.43092950605265,96.80532015174683,4.583996507071592,1.1596899126564362,7.423303273452072,0
W_SENS_007,Wakad,2026-02-02 22:19:39,50.872889064159196,96.1546653572028,2.006759088003228,0.6457371055518839,7.450727271949025,0
W_SENS_008,Hingne Khurd,2026-02-02 23:19:39,51.28775195361382,109.15659998975273,4.034831210284537,1.1299558043571576,6.926249753543602,0
W_SENS_009,Shivajinagar,2026-02-03 00:19:39,49.62777042116917,95.05905316056186,3.3162516510100675,1.8492343600894805,7.431939787969155,0
W_SENS_010,Koregaon Park,2026-02-03 01:19:39,40.40614392350479,127.27418055614233,2.018920755341182,0.93073489195167,7.289178776954529,0
W_SENS_011,Kalyani Nagar,2026-02-03 02:19:39,49.867430622753915,102.88288374188043,4.1800472140115765,0.6007629160307528,7.346840919777672,0
W_SENS_012,Viman Nagar,2026-02-03 03:19:39,50.30115104970513,95.19745737668912,3.1778423131831923,0.8243406121458259,7.077730481282379,0
W_SENS_013,Shivajinagar,2026-02-03 04:19:39,62.316210562426434,91.89571708156475,0.5387842741950517,1.7783971301079013,6.943694735599658,0
W_SENS_014,Kalyani Nagar,2026-02-03 05:19:39,49.03819517609439,86.0057729474047,0.809276907075799,1.8950562621569087,6.889735555891857,0
W_SENS_015,Hingne Khurd,2026-02-03 06:19:39,51.50773671166806,90.58367519863765,3.8868780175354347,1.7960364077031103,6.177517623201893,0
W_SENS_016,Viman Nagar,2026-02-03 07:19:39,49.82644115147378,94.73989909512105,2.5093750531333745,0.7172257004383222,6.987198442538122,0
W_SENS_017,Koregaon Park,2026-02-03 08:19:39,44.15660981190234,92.6854138975213,2.3247850628459323,0.8981219246082328,7.931776501070509,0
W_SENS_018,Shivajinagar,2026-02-03 09:19:39,55.7141140725751,90.12737088794344,1.156222328881136,1.9548808841607952,7.4467238006597345,0
W_SENS_019,Wakad,2026-02-03 10:19:39,53.75966516343387,131.4826184552866,1.2079336728257162,0.7829341592018182,7.2955382321764946,0
W_SENS_020,Kothrud,2026-02-03 11:19:39,53.95515973521523,84.54857385265765,4.089886025431553,0.44814779227053236,7.488311902462961,0
W_SENS_021,Baner,2026-02-03 12:19:39,45.4530627260263,102.19948881469261,4.230577102826549,0.7077695677599232,7.121990858228794,0
W_SENS_022,Wakad,2026-02-03 13:19:39,57.013971554680495,108.88781514641308,3.0200114328742815,1.9351595457918855,7.0824260019538166,0
W_SENS_023,Wakad,2026-02-03 14:19:39,42.990744686038596,109.45161993375599,1.8280751441255934,0.9485758108711653,7.112929419233282,0
W_SENS_024,Baner,2026-02-03 15:19:39,52.93428546900135,99.12089386326292,4.697153675005236,1.8809874918740088,6.979199823216298,0
W_SENS_025,Kothrud,2026-02-03 16:19:39,60.952278129049894,96.38946142229035,3.30783075947852,0.38734798597678816,7.003889572759931,0
W_SENS_026,Kalyani Nagar,2026-02-03 17:19:39,45.04731837434656,106.7732123685926,4.084889537533047,1.5789000299847817,7.195257883461727,0
W_SENS_027,Koregaon Park,2026-02-03 18:19:39,47.16851135198614,103.99782474967301,0.5147731412969694,0.3680181151060723,7.219338996298451,0
W_SENS_028,Kothrud,2026-02-03 19:19:39,50.498256825438204,96.1156174784873,2.526438203939122,0.5554923044533138,7.597862089464036,0
W_SENS_029,Koregaon Park,2026-02-03 20:19:39,47.482621729419,76.57182142413353,4.419270888439801,1.308984034421209,7.507394316565899,0
W_SENS_030,Viman Nagar,2026-02-03 21:19:39,42.24668284466934,92.98114416500128,2.022049774547246,0.9820606914188093,6.754335627186841,0
W_SENS_031,Kalyani Nagar,2026-02-03 22:19:39,50.34281487403014,82.80174754438814,3.7694802959252645,1.4000136551188995,7.1116640088620136,0
W_SENS_032,Shivajinagar,2026-02-03 23:19:39,44.688481431369475,89.9926067490051,3.4595367130789048,1.9521313256840052,6.868313964444247,0
W_SENS_033,Shivajinagar,2026-02-04 00:19:39,52.36796215317591,100.49834857775438,1.1849826485943473,0.29488470810228673,6.417503123819602,0
W_SENS_034,Viman Nagar,2026-02-04 01:19:39,29.17117917666657,129.730011812292,9.01279703653574,0.5449280095180662,7.226174276391826,1
W_SENS_035,Viman Nagar,2026-02-04 02:19:39,57.7496720250877,126.70679126938609,1.006370556407595,1.3524030605701503,7.373166440863869,0
W_SENS_036,Kalyani Nagar,2026-02-04 03:19:39,46.08373353831882,91.93890431644279,3.7756134345737333,1.8137476103427164,7.2213991188089475,0
W_SENS_037,Viman Nagar,2026-02-04 04:19:39,48.38969241897162,111.61938452912726,4.959357515505925,1.635766238078928,7.331071731123984,0
W_SENS_038,Viman Nagar,2026-02-04 05:19:39,54.06758608684835,104.58940036656755,4.810916443152933,1.0380484739901206,7.099580176985011,0
W_SENS_039,Shivajinagar,2026-02-04 06:19:39,43.84567841783022,119.43996505959684,4.101087843756521,1.5418544151519875,6.891677910974171,0
W_SENS_040,Viman Nagar,2026-02-04 07:19:39,39.47679569151445,134.5597684083157,17.195601357736845,0.5745756098596577,7.089896509271002,1
W_SENS_041,Wakad,2026-02-04 08:19:39,56.53571377141214,84.87277859070525,3.5367105911933296,0.22471506483372525,7.610635989326777,0
W_SENS_042,Shivajinagar,2026-02-04 09:19:39,41.96258382719386,74.15430956063153,3.776487756548417,1.2260299705857467,7.312385870823364,0
W_SENS_043,Kothrud,2026-02-04 10:19:39,50.92316929266152,104.66892549501257,0.5378068592520742,1.6638404077869011,6.743779641490672,0
W_SENS_044,Koregaon Park,2026-02-04 11:19:39,51.29941397124212,92.07323503149414,0.9606479942883039,0.9801983708845865,7.239020482302325,0
W_SENS_045,Kalyani Nagar,2026-02-04 12:19:39,53.909114358886555,85.29529381074104,3.186766094354881,1.2246477868077568,7.582134559933268,0
W_SENS_046,Viman Nagar,2026-02-04 13:19:39,43.81524644560959,80.98633443200384,0.529405430643091,0.9599261503528274,7.428401862464356,0
W_SENS_047,Viman Nagar,2026-02-04 14:19:39,43.39771693457862,102.41463246380734,4.590075428480738,1.1252682197696617,7.586043138441531,0
W_SENS_048,Hingne Khurd,2026-02-04 15:19:39,52.60970782808449,122.61561548970047,2.7034822095128503,1.7918232748128502,6.753440243032458,0
W_SENS_049,Wakad,2026-02-04 16:19:39,51.48492336616593,93.86991481440937,1.6599518402230475,1.060652196744902,7.237735011911181,0
W_SENS_050,Koregaon Park,2026-02-04 17:19:39,51.252464251729386,108.85405466612983,2.2721952631891966,0.2134560556434255,7.0955212809091455,0
W_SENS_051,Koregaon Park,2026-02-04 18:19:39,51.73224104748488,98.46600474673612,4.328493847880013,1.6397275562068714,7.3784917810377415,0
W_SENS_052,Wakad,2026-02-04 19:19:39,46.59987639210755,80.6592686634491,4.6723679319385205,1.3118912145245107,6.9452646270990686,0
W_SENS_053,Hingne Khurd,2026-02-04 20:19:39,51.16126848580502,111.02217015265626,1.0230574121479403,1.5147080064840721,6.940029356906197,0
W_SENS_054,Wakad,2026-02-04 21:19:39,51.46536236649341,83.57961933958943,4.000822852800095,1.8219569714131585,7.199079448291706,0
W_SENS_055,Hingne Khurd,2026-02-04 22:19:39,46.42824290986816,100.32439945890347,3.102022031974386,0.7151856252148474,6.923474173559711,0
W_SENS_056,Wakad,2026-02-04 23:19:39,59.328872555723784,94.87719377492043,3.13476240949019,1.105525858280538,7.277827560582028,0
W_SENS_057,Hingne Khurd,2026-02-05 00:19:39,52.36916460455894,113.39616151848537,4.007534548531218,1.2844703888225817,6.588255010147295,0
W_SENS_058,Koregaon Park,2026-02-05 01:19:39,44.04348251398676,84.1277351129397,1.5028010905368085,0.8217040960922279,7.552721946724745,0
W_SENS_059,Hingne Khurd,2026-02-05 02:19:39,53.28276804316915,105.86304861702939,2.8897023558873123,1.7229208742368776,6.3644403654130475,0
W_SENS_060,Kothrud,2026-02-05 03:19:39,45.126591648863396,87.40303888976949,1.9370867695286413,1.455619123819745,7.471416589882708,0
W_SENS_061,Koregaon Park,2026-02-05 04:19:39,53.93542301871226,92.33342181506822,0.9253055523943168,1.5201336508634922,7.025726451562903,0
W_SENS_062,Koregaon Park,2026-02-05 05:19:39,55.79297789503702,45.47199658689847,0.9728575050047175,1.654413083077867,6.765138694777461,0
W_SENS_063,Hingne Khurd,2026-02-05 06:19:39,45.89658840824145,131.3814785742686,1.1141216178131783,0.6645515263608499,7.250997877404938,0
W_SENS_064,Viman Nagar,2026-02-05 07:19:39,54.816880646221605,108.25835399239348,3.267049320071771,1.5421552213969596,7.465684271846538,0
W_SENS_065,Viman Nagar,2026-02-05 08:19:39,52.063904634682494,88.48978771092753,0.976235892697895,1.592852347190541,7.547550711713522,0
W_SENS_066,Hingne Khurd,2026-02-05 09:19:39,54.11030079997245,83.13016467500509,3.065467291655781,1.7163065839718605,7.537736757168798,0
W_SENS_067,Baner,2026-02-05 10:19:39,59.48396491326974,92.56526870680989,3.1473367608976686,1.079368094903044,6.942468532022822,0
W_SENS_068,Koregaon Park,2026-02-05 11:19:39,48.77305941998565,110.75319302229177,4.56753429554851,1.1075413078887473,7.261454743352192,0
W_SENS_069,Wakad,2026-02-05 12:19:39,46.23131917821255,71.61872611622611,3.318694683464814,0.3767207961821069,6.6665869796853,0
W_SENS_070,Viman Nagar,2026-02-05 13:19:39,45.55242785187238,97.87623371058493,4.935145283966756,1.7338177258728138,7.223788500993003,0
W_SENS_071,Wakad,2026-02-05 14:19:39,45.92094857517281,126.55962808694011,0.6394666097337567,1.1602787396827972,7.301430518054954,0
W_SENS_072,Shivajinagar,2026-02-05 15:19:39,49.61449145292948,82.99080496048293,3.668657614903035,1.2699824989595931,7.087459616717554,0
W_SENS_073,Hingne Khurd,2026-02-05 16:19:39,51.70575987408322,101.20577558145483,0.619160351238695,0.41859318167502063,6.649294978290216,0
W_SENS_074,Hingne Khurd,2026-02-05 17:19:39,51.3834539966501,133.04964722886638,3.7821991004361664,1.2832805574314028,7.02184495662526,0
W_SENS_075,Kalyani Nagar,2026-02-05 18:19:39,54.13591624518012,109.4822744453616,2.2363259414181593,0.2755790301711907,7.772194616436713,0
W_SENS_076,Wakad,2026-02-05 19:19:39,50.065009459389536,101.88885730728182,3.250884944266653,1.861775779953171,7.317305765611004,0
W_SENS_077,Viman Nagar,2026-02-05 20:19:39,57.26767038578659,107.59954682363504,1.8929213243975198,1.7543674496046748,7.05459720432953,0
W_SENS_078,Shivajinagar,2026-02-05 21:19:39,48.67671583381022,93.98701997485446,1.2159726761869207,0.5497713625362044,7.152248502085486,0
W_SENS_079,Kothrud,2026-02-05 22:19:39,63.600845832948096,119.4944692795516,3.7558063314017707,1.2688411989019373,7.315384618853755,0
W_SENS_080,Hingne Khurd,2026-02-05 23:19:39,53.128336738825034,94.01004965649682,4.57079171121539,1.284858416905154,6.735234789831929,0
W_SENS_081,Baner,2026-02-06 00:19:39,45.714212217918586,70.61227586896035,1.3261209966501573,1.646178346463551,6.75082930013279,0
W_SENS_082,Wakad,2026-02-06 01:19:39,44.645537509694435,94.1304534408931,4.643163505416203,1.5624566529541482,6.979143922503889,0
W_SENS_083,Shivajinagar,2026-02-06 02:19:39,52.41236207621593,85.49898205184945,1.130819491420447,1.9878377880382745,7.046608882903379,0
W_SENS_084,Koregaon Park,2026-02-06 03:19:39,48.88268607337075,95.78208981703855,3.8104784714728908,0.831513218842221,7.738187683377339,0
W_SENS_085,Kalyani Nagar,2026-02-06 04:19:39,53.57000247046046,96.11373911379053,4.817503211805527,0.42433841327190835,7.221196389510477,0
W_SENS_086,Hingne Khurd,2026-02-06 05:19:39,52.366188122867726,117.9613479970736,1.1631689679030697,1.2322490959131143,7.044927832229197,0
W_SENS_087,Kalyani Nagar,2026-02-06 06:19:39,49.63585543671564,110.42939089996578,2.45790521039909,1.575185013320087,7.2169560790269065,0
W_SENS_088,Viman Nagar,2026-02-06 07:19:39,45.76603140965798,103.94898231363095,2.018558670612798,0.7144280341501528,6.592545577869263,0
W_SENS_089,Shivajinagar,2026-02-06 08:19:39,42.42576387657068,99.95581883001107,2.2481498758284415,0.6251714603443801,6.928773047024421,0
W_SENS_090,Baner,2026-02-06 09:19:39,47.767425239664895,84.11712986713009,3.8891288260929944,1.6444182715034312,6.975454193007353,0
W_SENS_091,Shivajinagar,2026-02-06 10:19:39,54.28199397161736,67.28237143501484,3.475350196500017,1.556700125105401,6.893836163100679,0
W_SENS_092,Wakad,2026-02-06 11:19:39,51.07046872065102,101.69740017089175,4.859091340082687,0.5661055419269359,7.570344931229188,0
